Player,Team,Conference,GP,MPG,ORtg,USG,eFG%,TS%,ORB%,DRB%,AST%,TO%,FTM,FTA,FT%,2P,2PA,2P%,3P,3PA,3P%,BLK%,STL%,FTR,Class,Height,Number,PORPAG,Adj_O_Eff,Foul_rate,Year,ID,Hometown,Recruiting_Rank,A_TO_Rate,Rim_Made,Rim_Missed,Mid_Made,Mid_Missed,Rim%,Mid%,Dunks,Dunks_Attempts,Dunk%,Draft_Spot,DRTG,Adj_DRTG,D_PORPAG,stops,BPM,O_BPM,D_BPM,G_BPM,MPG,OG_BPM,DG_BPM,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,PTS_PG,Position_Advanced,3PT/100
Chris Felix Jr.,Prairie View A&M,SWAC,19,41.6,100.6,21.5,38.8,48.01,5.7,7.5,5.6,9.2,46,54,0.852,39,107,0.364,4,9,0.444,1.9,1.1,46.6,So,6-5,25,0.75789,101.523,4.4,2024,78568,"Houston, TX",,0.76930533,15,39,24,68,0.3846,0.3529,0,0,,,111.515,114.366,1.01537,47.9584,-7.07046,-3.40277,-3.66769,-4.07457,17.5714,-1.84392,-2.23065,1,1,2,0.4762,0.4286,0.2857,7.1429,Wing G,1.48499
Jacob Warren,Fairleigh Dickinson,NEC,21,11.4,83.7,15.2,37.5,39.13,8.4,9.2,7.4,18.6,4,9,0.444,6,11,0.545,1,9,0.111,3.5,1.1,45,Fr,6-10,35,-0.211712,75.6355,7.9,2024,78569,"Downingtown, PA",,1.16634734,5,7,1,4,0.7143,0.25,0,0,,,111.888,117.724,0.210324,16.0147,-7.09975,-4.92645,-2.1733,-8.95253,5.5217,-7.1673,-1.78523,0.3913,0.4783,0.8696,0.3043,0.087,0.1304,1.4783,PF/C,5.07578
Tyler Perkins,Penn,Ivy,19,77.4,100.8,27,45,49.57,6.4,15,12.8,15.1,61,81,0.753,56,142,0.394,37,106,0.349,0.6,2.9,32.7,Fr,6-4,4,2.25082,110.003,2.6,2024,78571,"Lorton, VA",,0.97728139,33,73,23,69,0.4521,0.3333,4,4,1,,107.355,106.441,2.64617,112.04,0.0656868,0.996882,-0.931195,0.490223,30.3333,1.37759,-0.887366,1.8571,3.8571,5.7143,2.0476,1.5238,0.1429,14.5714,Wing G,10.5741
Isaiah Salter,Le Moyne,NEC,19,62,104.9,15.2,49,52.76,2.1,5.8,18.7,17.9,21,27,0.778,20,40,0.5,19,59,0.322,0.3,3.6,27.3,Sr,6-0,5,0.513031,95.0255,2.4,2024,78573,"Charlotte, NC",,2.45449996,11,20,9,20,0.55,0.45,0,0,,,110.733,116.206,1.27789,79.8468,-2.89029,-0.554058,-2.33623,-3.0219,24.1818,-2.37804,-0.643866,0.5909,1.2727,1.8636,2.4545,1.7273,0.0455,6.4091,Scoring PG,7.26157
Jay Alvarez,Houston Christian,Slnd,16,63.9,85.7,30,42.2,45.7,3,10.4,14.6,19.2,57,95,0.6,84,187,0.449,7,37,0.189,0.6,2,42.4,Jr,6-5,3,0.359074,92.4736,2,2024,78575,"Waynesboro, PA",,0.60000618,64,139,20,48,0.4604,0.4167,2,3,0.6667,,114.094,114.741,1.7174,81.3512,-6.6833,-3.69834,-2.98496,-5.50199,30.3529,-2.92642,-2.57557,1,3.2353,4.2353,1.9412,1.1176,0.1765,15.7059,Wing G,4.0945
Gerald Jones III,South Florida,Amer,7,5,98,8.3,80,62.26,2.7,18.2,0,16.5,0,3,0,4,4,1,0,1,0,5.4,0,60,So,6-10,21,-0.218161,78.5829,3.8,2024,78576,"Wolfeboro, NH",,0,4,4,0,0,1,,0,0,,,100.606,99.5777,0.655489,7.64795,-5.55025,-4.9518,-0.598444,-1.55025,6,-2.59496,1.0447,0.1429,1,1.1429,0,0,0.2857,1.1429,C,1.37351
Jun Seok Yeo,Gonzaga,WCC,18,15.7,102.6,17,45.6,50.48,7.2,10.3,2.3,15,11,16,0.688,11,18,0.611,3,16,0.188,3.9,0.4,47.1,So,6-8,21,0.253702,99.0313,5.8,2024,78578,"Seoul, South Korea",,0.85722043,7,10,4,8,0.7,0.5,0,0,,,100.821,99.3691,0.806461,21.8486,-1.30367,-1.11798,-0.185688,-4.44172,8.1053,-4.18628,-0.255442,0.4737,1,1.4737,0.3158,0.0526,0.2632,2.6842,PF/C,6.83375
Rob Whaley Jr.,UNLV,MWC,19,36.9,102.6,20.8,59.2,61.21,6.4,17.7,7.3,23.8,27,42,0.643,37,61,0.607,1,4,0.25,4.8,1.3,64.6,Jr,6-7,5,0.904903,106.737,4.9,2024,78580,"Farmington, UT",,0.49995624,35,55,2,6,0.6364,0.3333,9,12,0.75,,105.892,102.185,1.47831,50.936,-0.159364,-1.77348,1.61412,0.0584618,14.9048,-1.31245,1.37092,0.8571,2.1429,3,0.5714,0.5238,0.7143,6.0476,PF/C,0.858386
Caleb Johnson,Jacksonville St.,CUSA,20,41.9,101.8,15.7,39.3,45.77,7.7,10,7.4,12.6,24,33,0.727,25,52,0.481,3,23,0.13,1.8,1.8,44,Jr,6-7,0,0.330407,94.7476,3.1,2024,78581,"North Preston, NS",,1.15392784,13,26,12,26,0.5,0.4615,0,0,,,102.778,104.573,1.53916,53.5552,-0.248781,-0.461994,0.213213,-1.09883,17.0435,-1.35628,0.257453,1.087,1.3478,2.4348,0.6522,0.4783,0.2609,4.9565,Wing F,4.13672
Andres Burney,Jacksonville St.,CUSA,17,31.3,101,22.3,61.8,60.62,12.1,13.8,5.4,25.9,14,27,0.519,42,68,0.618,0,0,0,7.5,1.7,39.7,Jr,6-9,23,0.672758,102.237,7.9,2024,78582,"Brundidge, AL",,0.21428573,32,48,10,20,0.6667,0.5,6,6,1,,97.8567,99.2698,1.62335,49.3084,1.2262,-1.74355,2.96975,-0.810169,14.8,-2.9247,2.11453,1.4,2.2,3.6,0.3,0.6,1,6.1,C,0
Kaleb Jenkins,New Orleans,Slnd,12,8.5,65.9,13.3,35.7,34.59,1.6,1.8,2.8,19.1,1,4,0.25,2,9,0.222,2,5,0.4,1.5,5.1,28.6,Sr,5-10,10,-0.563762,59.0674,6.8,2024,78583,"New Orleans, LA",,0.20012001,1,4,1,5,0.25,0.2,0,0,,,110.631,113.738,0.325613,12.8511,-5.36543,-4.7324,-0.633034,-8.53796,5.6667,-8.30501,-0.232957,0.1333,0.2,0.3333,0.0667,0.5333,0.0667,1.3333,Scoring PG,4.23841
Michael Bradley,Northern Kentucky,Horz,21,79.6,108.3,16.5,48.1,52.52,0.7,8.5,25,17.2,36,44,0.818,38,78,0.487,26,82,0.317,0.4,2.5,27.5,Sr,6-0,22,1.42027,101.909,3.4,2024,78584,"San Antonio, TX",,2.52504183,5,13,33,65,0.3846,0.5077,0,0,,,107.904,108.858,2.45455,107.675,-0.57261,0.589396,-1.16201,-0.930919,31.913,-1.12727,0.196351,0.2174,2.3913,2.6087,4.3913,1.3913,0.087,8.9565,Pure PG,7.03988
Cade Kelderman,Iowa St.,B12,9,2,141.5,9.2,50,63.29,0,6.8,0,0,2,2,1,0,1,0,1,2,0.5,0,9.6,66.7,Fr,6-1,13,0.193436,116.934,0,2024,78585,"Waukee, IA",,,0,0,0,1,,0,0,0,,,80.0935,84.2335,0.324985,5.1091,9.59087,3.20169,6.38917,9.87157,2,1.47208,8.39949,0,0.1111,0.1111,0,0.3333,0,0.5556,Scoring PG,6.46612
Kayden Fish,Iowa St.,B12,4,2,113.7,20.6,40,50.42,19.2,20.3,9.3,15.4,2,2,1,2,5,0.4,0,0,0,8,0,40,Fr,6-6,11,0.319841,109.544,8.9,2024,78586,"Kansas City, MO",59.6,1,1,1,1,4,1,0.25,0,0,,,92.4391,98.5872,0.507084,3.41925,2.62424,-0.730285,3.35453,-2.70167,4.5,-3.38955,0.68788,0.75,0.75,1.5,0.25,0,0.25,1.5,PF/C,0
Elliot Cadeau,North Carolina,ACC,23,57.7,102.1,20.2,43.4,47.99,2.6,5.7,26,17.9,46,72,0.639,57,120,0.475,4,25,0.16,0.6,1.3,49.7,Fr,6-1,2,1.39583,106.481,4,2024,78589,"West Orange, NJ",98,2.34290598,40,69,15,45,0.5797,0.3333,1,2,0.5,,102.481,97.5258,2.68717,83.7202,0.453272,0.0451044,0.408168,0.206576,23.2174,-1.11187,1.31845,0.5652,1.2609,1.8261,3.5652,0.5652,0.1304,7.4783,Scoring PG,2.59167
Nasir Whitlock,Lehigh,Pat,18,31,84.3,19.3,45.7,45.47,0,12.8,5,12.2,7,17,0.412,16,38,0.421,14,43,0.326,0,1.4,21,Fr,6-2,1,-0.358041,81.1703,3.4,2024,78590,"Plymouth, MN",,1,5,13,11,25,0.3846,0.44,0,0,,,107.252,110.004,0.955432,39.4424,-7.27554,-4.58372,-2.69182,-5.77823,13.45,-4.24243,-1.53581,0.05,1.7,1.75,0.55,0.3,0,4.95,Wing G,10.1069
Marvin Brimage,Morgan St.,MEAC,11,10.6,72.4,12.8,34.4,39.11,2.6,10.6,4,25.7,3,4,0.75,4,9,0.444,1,7,0.143,0,2.6,25,Fr,6-3,15,-0.644192,65.3159,2.8,2024,78592,"Washington, DC",,0.66673893,3,5,1,4,0.6,0.25,0,0,,,113.875,112.222,0.511087,14.651,-7.25882,-5.01235,-2.24647,-8.16441,8.8462,-6.24811,-1.9163,0.2308,0.8462,1.0769,0.3077,0.3077,0,2.2308,Wing G,4.59685
Alex Bates IV,Iona,MAAC,14,13.2,101.6,15.1,43.9,44.63,1.9,6.7,8.1,3.4,3,6,0.5,7,16,0.438,5,17,0.294,2.3,2.1,18.2,Fr,6-5,13,0.072312,91.6897,5.8,2024,78593,"Charlotte, NC",,5.00140058,5,9,2,7,0.5556,0.2857,0,0,,,108.35,109.403,0.59586,16.8757,-3.77688,-1.77278,-2.00409,-4.42528,7.9286,-3.60373,-0.821555,0.1429,0.4286,0.5714,0.3571,0.2857,0.1429,2.2857,Combo G,8.84831
Edrick Quezada,Merrimack,NEC,3,0.6,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-5,13,-0.550106,-6.05787,0,2024,78595,"Rockland, MA",,,,,,,,,,,,,97.9682,105.757,0.146341,0.857469,-9.63373,-8.22533,-1.4084,-5.14359,1.6667,-4.2173,-0.926284,0,0.3333,0.3333,0,0,0,0,PF/C,0
Vasean Allette,Old Dominion,SB,18,66.6,102.9,29.3,50.5,51.84,3.2,16.2,21.7,12.7,39,64,0.609,102,207,0.493,28,78,0.359,0,3.2,22.5,Fr,6-3,0,2.65736,112.627,2.8,2024,78598,"Toronto, ON",62.2,1.37208373,59,116,43,91,0.5086,0.4725,5,6,0.8333,,106.871,106.084,2.81653,118.177,0.892278,1.77106,-0.878782,2.23806,32.1579,2.17651,0.0615553,1,4.7368,5.7368,3.1053,1.8421,0,17.4211,Combo G,7.39648
Austin Parks,Ohio St.,B10,7,1.6,67.7,8.4,0,52.63,0,30,10.2,47.3,1,2,0.5,0,0,0,0,0,0,0,4,0,Fr,6-10,25,-0.251412,55.2499,5.3,2024,78600,"St. Marys, OH",63.4,1,0,0,0,0,,,0,0,,,93.57,96.7618,0.255041,3.82969,0.552964,-4.00255,4.55552,2.77734,2.1429,-4.70228,7.47962,0,0.5714,0.5714,0.1429,0.1429,0,0.1429,C,0
Eric Dailey Jr.,Oklahoma St.,B12,23,56.9,108.7,21.9,53.7,54.64,8.2,17.1,16.1,14.1,38,67,0.567,67,118,0.568,14,46,0.304,0.6,2.3,40.9,Fr,6-8,2,2.03208,114.8,3.3,2024,78601,"Palmetto, FL",89.2,1.39288657,39,64,27,52,0.6094,0.5192,7,7,1,,101.412,98.4425,2.57532,99.4487,3.71302,2.03358,1.67945,3.49701,23,1.8082,1.6888,1.5652,3.3043,4.8696,1.6957,0.913,0.1304,9.3043,Wing F,5.0878
Kaden Cooper,Oklahoma,B12,12,5.7,99.2,17.7,53.8,56.55,2.3,17.2,0,18.7,5,8,0.625,4,8,0.5,2,5,0.4,0,0,61.5,Fr,6-5,4,0.140024,98.3735,3.1,2024,78602,"Ada, OK",88.4,0,4,8,0,0,0.5,,1,2,0.5,,100.286,100.792,0.455144,8.20617,-7.79414,-4.14535,-3.64878,-5.38283,4.3333,-3.66772,-1.71511,0.0833,0.6667,0.75,0,0,0,1.5833,Wing G,5.45508
Jamyron Keller,Oklahoma St.,B12,16,21.6,106.4,20.3,61.1,62.83,4.2,8.9,17.1,24.4,12,17,0.706,21,28,0.75,8,26,0.308,0,0.9,31.5,Fr,6-3,14,0.896001,109.616,3.2,2024,78603,"St. Matthews, SC",71.2,0.94117647,18,23,1,2,0.7826,0.5,3,3,1,,107.572,104.277,1.1676,28.1088,-0.951734,0.275171,-1.2269,-1.34548,12.5625,-0.471041,-0.874438,0.4375,0.9375,1.375,1,0.1875,0,4.875,Combo G,7.57537
Connor Dow,Oklahoma St.,B12,21,28.2,85.2,11.9,37.7,41.03,0.9,15,6.2,15,7,9,0.778,2,5,0.4,12,48,0.25,1.5,2,17,Fr,6-6,13,-0.500608,77.4291,2,2024,78604,"Broken Arrow, OK",50.2,1.12493438,1,2,1,3,0.5,0.3333,0,0,,,102.259,100.181,1.32897,47.5193,-0.954832,-2.61009,1.65526,-1.5599,12.4762,-2.88823,1.32833,0.0952,1.5714,1.6667,0.4286,0.4286,0.1905,2.2381,Wing G,10.7121
Brandon Garrison,Oklahoma St.,B12,23,55.5,104.7,18.7,56.9,58.98,8.1,21.5,13.1,23.1,41,65,0.631,62,109,0.569,0,0,0,6.6,2.2,59.6,Fr,6-11,23,1.31575,106.146,4.7,2024,78605,"Oklahoma City, OK",92.8,0.86841789,48,67,12,38,0.7164,0.3158,17,18,0.9444,,96.3469,93.5257,2.89068,117.434,4.9842,-1.20347,6.18767,3.62241,22.4348,-0.692859,4.31527,1.5217,4.0435,5.5652,1.4348,0.8261,1.4783,7.1739,C,0
Justin McBride,Oklahoma St.,B12,18,13.3,99.6,19.6,65,59.22,6.8,19.2,1.9,16.8,1,10,0.1,17,22,0.773,6,18,0.333,2.4,1.4,25,Fr,6-8,21,0.303696,101.854,5.8,2024,78606,"Plano, TX",76.8,0.14296734,14,17,2,4,0.8235,0.5,2,3,0.6667,,101.297,98.9877,0.761416,23.4227,-2.48281,-1.62677,-0.856031,-0.76156,6.8889,-1.06182,0.300256,0.3889,1.1111,1.5,0.0556,0.1667,0.1667,2.9444,Stretch 4,8.51736
Mayuom Buom,South Dakota,Sum,17,18.7,130.8,15.8,70.6,70.11,11.5,17.5,10.1,15.8,9,14,0.643,24,34,0.706,0,0,0,2.5,1.4,41.2,Jr,6-10,0,0.999838,120.351,5.3,2024,78607,"Lincoln, NE",,1.50000004,21,26,3,8,0.8077,0.375,8,8,1,,110.643,113.783,0.552097,31.354,2.10629,2.12775,-0.0214656,1.7721,10.45,1.66827,0.103825,1.15,1.75,2.9,0.6,0.3,0.3,3.45,C,0
PJ Hayes,San Diego,WCC,21,59.4,121.5,16.9,60.4,63.87,1.7,11.5,10.2,13.1,35,40,0.875,21,39,0.538,48,115,0.417,0.8,1.3,26,Sr,6-6,21,2.30402,115.722,2.7,2024,78608,"Waconia, MN",,1.42858704,19,30,2,9,0.6333,0.2222,0,0,,,110.277,108.393,1.95897,82.773,1.31882,2.78161,-1.46279,2.39498,25.2174,3.10285,-0.707873,0.4348,2.6087,3.0435,1.3043,0.5652,0.1739,11.087,Wing G,12.1232
Quentin Jones,Cal Poly,BW,22,79.6,82.8,20,41.4,43.64,1.4,14.7,12,18.7,25,37,0.676,56,160,0.35,22,55,0.4,1.6,2.8,17.2,Fr,6-5,1,-0.728874,82.4604,2.9,2024,78610,"Hazel Crest, IL",,0.8409305,28,66,28,94,0.4242,0.2979,3,4,0.75,,105.923,106.692,2.69081,130.627,-3.41664,-4.23306,0.816426,-3.2384,31.5652,-3.50097,0.262565,0.3913,3.8261,4.2174,1.6087,1.4348,0.4783,9,Wing G,4.65839
Justin Page,Cal Poly,BW,21,41.5,69.4,16.9,35,36.25,2.7,7.7,11,24.1,5,8,0.625,21,61,0.344,7,29,0.241,0.9,2,8.9,Fr,6-5,2,-1.38391,66.0834,4,2024,78611,"East Peoria, IL",,0.74073166,9,22,12,39,0.4091,0.3077,0,0,,,111.022,111.943,1.15144,53.6814,-7.69939,-6.52609,-1.1733,-8.35579,17.9091,-7.15315,-1.20264,0.4091,1.2727,1.6818,0.9091,0.5909,0.1364,3.0909,Wing G,4.71125
Jackson Mosley,Cal Poly,BW,2,0.4,200,13.9,100,100,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,Fr,5-10,25,0.653805,183.27,0,2024,78612,"La Canada, CA",,,0,0,2,2,,1,0,0,,,119.425,119.015,0.0835996,0.323165,-0.321602,4.8408,-5.1624,21.5782,1.3333,18.5794,2.99879,0,0,0,0,0,0,2,PF/C,0
Colby Duggan,Campbell,CAA,20,34.3,101.8,13.5,50,53.53,3.3,6.2,4.4,14.8,11,14,0.786,11,18,0.611,11,37,0.297,0.9,0.7,25.5,Fr,6-7,2,-0.0000498609,89.0603,3.5,2024,78613,"Monson, MA",,0.89995399,8,14,3,4,0.5714,0.75,1,1,1,,112.301,114.913,0.768486,35.3108,-4.92495,-2.16726,-2.75769,-5.5501,14.6522,-3.51397,-2.03614,0.4783,0.8696,1.3478,0.3913,0.2609,0.1304,4.1739,Stretch 4,8.24043
Dylan Mclean,Alabama A&M,SWAC,13,18.5,102.4,23.3,43.7,49.4,5.4,6.2,4.5,10,18,21,0.857,22,44,0.5,6,27,0.222,0.7,0.7,29.6,Jr,6-4,12,0.719821,105.663,4.4,2024,78615,"Brooklyn, NY",,0.42859795,11,21,11,23,0.5238,0.4783,1,1,1,,118.681,116.402,0.635599,20.4015,-7.991,-1.42306,-6.56793,-5.51779,12.6154,-1.04249,-4.47529,0.6154,0.6923,1.3077,0.2308,0.1538,0.0769,6.1538,Wing G,8.97037
Tucker Bowman,Central Arkansas,ASun,7,1.7,19.2,18.5,0,0,0,7.1,20.5,38.3,0,0,0,0,1,0,0,3,0,0,0,0,Fr,5-9,3,-0.558988,18.5837,5,2024,78617,"Centerton, AR",,1,0,0,0,1,,0,0,0,,,122.963,126.485,0.0362932,1.74055,-22.6079,-15.3587,-7.24919,-27.5628,2.375,-16.8553,-10.7075,0,0.125,0.125,0.25,0.125,0,0,Pure PG,10.824
Charlie Diamantis,Stonehill,NEC,1,0.2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,So,6-3,13,-0.62269,-0.663445,0,2024,78619,"Milford, CT",,,0,0,0,0,,,0,0,,,122.553,104.891,0.181619,0.178518,-24.8065,-15.0801,-9.72639,-28.0193,2,-16.2582,-11.7611,0,0,0,0,0,0,0,Combo G,30.9244
Okechukwu Okeke,FIU,CUSA,14,10.6,86.2,18.5,44.6,46.29,6.8,19,2.1,19.1,4,7,0.571,11,25,0.44,1,3,0.333,5.1,3,25,Jr,6-9,0,-0.106001,84.5117,5.5,2024,78622,"East Carolina, IL",,0.66674999,10,19,1,6,0.5263,0.1667,9,11,0.8182,,104.784,108.132,0.534214,20.081,-7.1753,-6.23314,-0.942154,-5.64054,7.5333,-4.80873,-0.831809,0.6,1.4,2,0.2667,0.3333,0.3333,2.6667,Wing F,1.76914
Jaidon Lipscomb,FIU,CUSA,18,35.6,111.3,16.6,55.3,54.92,3,4.9,17.6,13.7,3,7,0.429,9,17,0.529,29,78,0.372,0.4,2.8,7.4,Jr,6-5,5,1.09786,107.266,1.9,2024,78623,"Columbus, OH",,1.99987332,4,10,5,7,0.4,0.7143,1,1,1,,112.538,115.602,0.932295,47.7233,-1.63952,2.07673,-3.71624,-0.0339099,17.4211,1.80263,-1.83654,0.6316,0.6842,1.3158,1.5789,0.8421,0.1053,6.8947,Scoring PG,13.6959
Camian Shell,North Carolina A&T,CAA,23,85.9,102.9,21.3,43.6,51.88,1.2,8.6,26.9,16.6,86,101,0.851,58,145,0.4,25,74,0.338,0.4,2.3,46.1,So,5-10,3,1.67553,103.119,2.5,2024,78625,"Winston-Salem, NC",,2.14580753,26,51,32,94,0.5098,0.3404,0,0,,,115.843,118.242,1.52789,121.114,-2.73084,-0.00427603,-2.72657,-2.92118,34.3478,-0.847952,-2.07323,0.3913,2.4783,2.8696,4.4783,1.3478,0.1304,12.0435,Scoring PG,5.44909
Karson Templin,Utah St.,MWC,15,12.5,139.6,14.9,62.5,64.62,9,13.1,9.9,3.6,9,13,0.692,15,22,0.682,0,2,0,6.2,1.1,54.2,Fr,6-8,24,1.04332,131.963,7.5,2024,78627,"Fairview, TX",,1.9994335,9,13,5,8,0.6923,0.625,1,1,1,,100.092,97.8249,0.808266,20.0753,6.48306,3.72583,2.75723,4.6064,7.7059,2.08049,2.52592,0.5882,1.1176,1.7059,0.3529,0.1176,0.3529,2.9412,C,1.06437
Aric Demings,Utah Tech,WAC,21,57.9,84.2,23.2,45,47.63,0.9,10,21.4,25.8,36,62,0.581,40,97,0.412,18,52,0.346,0.4,1.1,41.6,Fr,6-0,1,-0.132844,87.4078,3,2024,78628,"Desoto, TX",44,0.94641525,19,49,21,48,0.3878,0.4375,0,0,,,110.104,111.922,1.53768,74.9467,-7.41277,-4.43286,-2.97991,-5.82183,23.8636,-3.49031,-2.33152,0.2273,2.0909,2.3182,2.4091,0.4545,0.1364,8.1818,Scoring PG,5.86046
Angelo Kambala,Utah Tech,WAC,13,18.5,88.3,22.3,40.6,47.22,0.7,7.1,15.1,20.6,18,26,0.692,6,16,0.375,9,32,0.281,0,1.4,54.2,Fr,6-0,2,0.086853,91.1538,3.1,2024,78629,"Las Vegas, NV",,0.92860001,1,6,5,10,0.1667,0.5,0,0,,,110.845,112.504,0.770261,22.9651,-7.4229,-3.07269,-4.3502,-5.84894,11.8571,-3.01419,-2.83476,0.0714,0.7143,0.7857,0.9286,0.3571,0,4.3571,Scoring PG,11.2872
Tennessee Rainwater,Utah Tech,WAC,17,18.4,79,20.5,40.7,45.04,3.6,12.9,3.9,22.5,14,24,0.583,13,30,0.433,3,13,0.231,0.7,1.1,55.8,Fr,6-6,10,-0.294884,79.6644,4.6,2024,78630,"Davenport, WA",,0.30767102,10,21,3,9,0.4762,0.3333,0,0,,,108.754,110.111,0.657445,25.4857,-10.1575,-6.70798,-3.44951,-8.17095,8.8333,-5.8277,-2.34326,0.2778,1,1.2778,0.2222,0.1667,0.0556,2.7778,Wing G,4.61034
Braylon Jackson,Tennessee Martin,OVC,2,0.4,100.8,26,50,50,0,33,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,Fr,6-0,10,0.121793,112.461,0,2024,78631,"East Dublin, GA",,,0,1,1,1,0,1,0,0,,,103.686,103.769,0.142058,0.644957,-18.0923,-7.8254,-10.2669,1.1303,2,1.74912,-0.61882,0,0.2,0.2,0,0,0,0.8,Wing G,0
Peyton Smith,Fairfield,MAAC,20,56.7,109.4,18.1,48.9,52.81,7.7,13.9,8.9,12.6,32,43,0.744,57,110,0.518,5,22,0.227,3.5,1.4,32.6,Fr,6-10,33,1.25886,104.304,4,2024,78634,"Hudson Falls, NY",,1.24999998,43,72,14,38,0.5972,0.3684,8,8,1,,104.587,107.769,1.92361,85.7511,-0.696998,-0.815298,0.1183,-1.75131,23.7143,-1.35115,-0.400158,1.6667,2.9524,4.619,1.1905,0.619,0.8571,8.2857,PF/C,2.64478
Evan Phelps,Texas A&M Commerce,Slnd,20,39.3,71.8,15,33.8,35.84,2.3,5.9,9.5,19.5,8,15,0.533,9,30,0.3,10,41,0.244,2,2,21.1,Fr,6-0,30,-1.2885,65.421,3.1,2024,78636,"Duncanville, TX",,1.33337588,9,26,0,4,0.3462,0,0,0,,,113.121,111.988,1.03956,44.4191,-7.38204,-6.03186,-1.35019,-8.30104,16.1304,-6.93247,-1.36857,0.4348,0.9565,1.3913,1.0435,0.6522,0.3043,3.8696,Combo G,7.49321
KC Ugwuakazi,Texas A&M Commerce,Slnd,18,23.3,79.3,19.6,40.8,42.22,9.1,15.3,3.5,20.5,9,19,0.474,20,40,0.5,0,9,0,5.6,1.8,38.8,Fr,6-8,23,-0.403965,77.9378,5.2,2024,78637,"Boston, MA",,0.42852856,17,32,3,8,0.5313,0.375,4,4,1,,108.061,106.341,0.897756,33.9285,-7.48844,-7.39683,-0.0916141,-7.5129,11.4762,-6.66445,-0.848455,1.1429,1.4762,2.619,0.2857,0.5238,0.6667,3.1905,PF/C,2.77436
Jahmere Tripp,Fordham,A10,22,27.7,93.1,21.9,47.8,52.83,6.6,10.2,10.2,24.6,30,46,0.652,30,54,0.556,2,15,0.133,0,2.8,66.7,Fr,6-6,3,0.260596,95.5604,4.3,2024,78638,"Brooklyn, NY",,0.51997537,20,38,8,12,0.5263,0.6667,0,0,,,103.535,103.492,1.10547,44.5752,-3.86504,-3.03088,-0.834164,-2.75096,11.8182,-2.76442,0.0134613,0.7727,1,1.7727,0.5909,0.5909,0,4.3636,Wing G,3.23746
Jason Edwards,North Texas,Amer,19,77.3,109.7,31,52.1,57.69,0.2,7.7,9.2,17.4,84,99,0.848,72,137,0.526,44,128,0.344,0.6,1.8,37.4,So,6-1,2,4.06115,126.926,1.5,2024,78641,"Atlanta, GA",,0.49020011,42,73,29,63,0.5753,0.4603,0,0,,,102.62,100.993,3.22502,81.3299,0.142141,1.59843,-1.45629,5.36519,30.7619,4.87208,0.493113,0.0952,1.9524,2.0476,1.1905,0.8571,0.1429,18.2857,Combo G,14.0683
Johnny Kinziger,Illinois St.,MVC,22,50.2,108.1,16.4,54.7,58.86,1.3,10.9,13.9,19.2,25,29,0.862,25,48,0.521,22,58,0.379,1.1,2.3,27.4,Fr,5-11,11,0.909456,102.107,2.6,2024,78642,"De Pere, WI",,1.29161484,7,11,18,37,0.6364,0.4865,0,0,,,104.075,102.754,1.97343,76.4647,0.50912,-0.374247,0.883367,1.92533,20.0435,0.0927113,1.83261,0.2174,1.7826,2,1.3478,0.7826,0.1739,6.2609,Combo G,7.92051
Ty Pence,Illinois St.,MVC,19,21.5,56.1,12.8,22.1,25.19,2.9,7.2,5,19.9,5,12,0.417,6,14,0.429,1,20,0.05,0.6,1.6,35.3,Fr,6-6,2,-1.35679,49.7538,3,2024,78643,"St. Joseph's, IL",,0.66666671,5,10,1,4,0.5,0.25,1,1,1,,107.087,105.83,0.870925,28.4794,-7.06545,-6.68136,-0.384089,-8.23616,9.85,-7.89906,-0.337093,0.3,0.55,0.85,0.3,0.25,0.05,1,Wing G,6.37706
Dra Gibbs-Lawhorn,Illinois,B10,17,14.7,94.2,23.3,43.6,44.44,5.9,8.5,12.3,18.5,3,5,0.6,15,31,0.484,6,24,0.25,1.3,0.9,9.1,Fr,6-1,2,0.318427,101.057,4.9,2024,78644,"Lafayette, IN",73.6,0.90003403,10,19,5,12,0.5263,0.4167,1,1,1,,101.903,98.6734,0.859712,20.9434,-0.891572,-0.481731,-0.40984,-2.59702,7.7059,-2.69011,0.0930959,0.4118,0.6471,1.0588,0.5294,0.1176,0.1176,3,Wing G,10.3834
Takai Hardy,Idaho,BSky,15,10.3,99.9,17.4,47.4,46.56,11.1,10.1,2.3,8,5,12,0.417,9,17,0.529,0,2,0,1.4,2.1,63.2,Fr,6-7,23,0.116189,94.8344,6.4,2024,78646,"Fairfield, CA",,0.28557553,8,13,1,4,0.6154,0.25,0,0,,,111.647,113.478,0.35388,13.7529,-5.46609,-2.38679,-3.07931,-5.96836,6.5294,-3.79874,-2.16962,0.5882,0.7059,1.2941,0.1176,0.1765,0.0588,2.1176,PF/C,1.39654
